q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
46435509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Expects many monetization points; would prefer buy-to-play to avoid collection anxiety.,,,,,,,,,,,Loves the art and a witch outfit but won’t play if collection requires heavy spending.
46435430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Concern about large install/storage size causing heat; requests a lightweight package.
46435337,,,,,,,,,,,,,,,Co-op service work with friends in a shop serving customers; richer social interactions.,True,,,,,,,,,,,,,,,,,,,,,,,,,Requests more detailed interactive systems with friends.
46435309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks for generous launch rewards for early players.
46435291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Hopes the game requires less spending.,,,,,,,,,,,Very excited about the art; wants quick launch.
46435260,,,,,,,,,,,,,,,Sandbox building with templates and daily friend gifting/exchanges within a sim-management framework.,True,,,,,,,,,,,,,-1.0,Wants reasonable pack pricing and affordable draws; dislikes high-cost pity outcomes.,,,,,,,,,,,Requests building templates and daily friend gifting; pricing should be reasonable.
46435221,,,,,,,,,,,,,,,House building/customization.,,2.0,PV showed building as too simple; asks for optimization.,,,,,,,,,,,,,,,,,,,,,,,Still willing to play even if building remains average.
46435090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accuses the game of plagiarizing It Takes Two.
46434861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants this game to replace Heart Town.
46434843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks whether online co-op is supported.
46434711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likes the art and asks to reduce grind.
46434624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants house building and furniture placement; asks about release timing.
46434628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Fears Tencent will stuff in many events and recharge prompts despite cozy visuals.,,,,,,,,,,,Publisher-related monetization concern.
46434555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Feature requests: in-home music, proper weather effects (no roof leaks), ability to adjust weather."
46434461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"High expectations for performance, models, story, and gameplay."
46434039,,,,,,,,,,,,,,,"Farming/animal husbandry producing goods to sell in town; extensive town services; daily tasks, mini-games, co-op visits and pranks with auto-revert.",True,,,,,,,,,,,,,,,,,,,,,,,,,"Large wishlist including detailed shops, medical/beauty roleplay, banking with interest and punishment systems, exploration, and rich animations."
46434210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very eager; loves tiny-people concept; references It Takes Two.
46434120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wants themes of micro-civilization coexisting with humans and nature; prefers tranquil, reflective tone."
46434108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perceives it as a mix of Animal Crossing, Pikmin, Grounded, and It Takes Two; optimistic if well-integrated."
46434099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Praises hair and animation quality; hopes launch meets expectations.
46433991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Wants it to surpass a competitor known for heavy pity/gacha.,,,,,,,,,,,Strong desire for an alternative to heavy-gacha competitor.
46433919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Requests avoidance of frequent hard pity like competitor.,,,,,,,,,,,Also asks for more freedom in housing build.
46433751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Accepts paying for clearly priced outfits; dislikes forced social features.,,,,,,,,,,,Requests no forced social systems.
46433677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests co-op with friends; fears solo play may become boring.
46433597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excited but worried about a long wait.
46433409,,,,,,,,,,,,,,,Housing build with third-person view and sharable building codes; use in-game-earned resources for construction.,True,,,,,,,,,,,,,,,,,,,,,,,,,Requests third-person building and blueprint sharing.
46433372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Predicts it could be the developer’s next hit.
46433267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loves the art and cute ladybug; very eager to play.
46433209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests farming and gardening features.
46433165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks not to add pet/spirit systems; finds them annoying.
46432937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks whether it’s single-player or multiplayer; likes the world setting and art.
46432907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests player-created/customized clothing.
46432870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Requests strong free rewards for non-spenders, citing other titles that give many free, high-quality outfits."
46432845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants launch soon; requests no mandatory quests that force progress.
46432825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burned out on similar games after months; requests less grind.
46432716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46432684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discovered via Bilibili; loves the art.
46432586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks for launch/internal test soon; very eager.
46432564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Quit competitor due to constant hard pity; hopes this title avoids that.,,,,,,,,,,,
46432439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests more gameplay modes and maps; asks about beta timing.
46432349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopes devs listen during open beta; wants freer building.
46432319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests originality; prefers open-world approach; avoid being like competitors.
46432203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Associates its cute style with Rock Kingdom; highly anticipated.
46432045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks whether farming is required; prefers not to farm.
46432004,,,,,,,,,,,,,,,"Freeform building, planting, and online co-op within a cozy sim framework.",True,,,,,,,,,,,,,,,,,,,,,,,,,Very enthusiastic; requests rich gameplay and freedom; willing to spend if good.
46432006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefers peaceful life-sim without combat; disappointed by a previous title; awaiting launch.
46432003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Questions 12+ rating and asks for more than a fairy-tale storyline.
46431938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cheerleading message wishing the tiny-people concept success.
46431924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimistic; contrasts against another title’s poor optimization and monetization push.
46431874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests emulator support.
46431820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Prefers transparent, fixed pricing similar to King of Glory and no forced social; ok to pay if clear.",,,,,,,,,,,Loves tiny-people theme; asks to avoid forced social features.
46431782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rare watercolor style feels healing; very anticipated.
46431769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Requests cooking process, farming, and ability to place food decoratively."
46431645,,,,,,"Stealthy heist-style runs in human-sized maps with risk/reward: enter by staking collateral, retrieve items to decorate home, lose haul and collateral if discovered.",,Proposes meaningful risk management and stealth tactics that reward skillful play.,,,,,,,Exploration/heist mini-maps to obtain human-world items for home decoration.,False,,,,,,,,,,,,,,,,,,,,,,,,,Creative mode idea focusing on stealth and risk to collect decorative items.
46431640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants quick launch and hopes it outperforms Heart Town.
46431594,,,,,,,,,,,,,,,Management + building + dress-up; dual body types with gendered outfit sets.,True,,,,,,,,,,,,,,,,,,,,,,,,,Hopes in-game visuals match PV clarity; praises a witch outfit.
46431574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finds the art very cute.
46431537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Comparative complaint that competitor is too monetized; hopes this is better.,,,,,,,,,,,"Critiques character proportions (thin legs, head-heavy) and overly saturated colors in competitor."
46431486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feels like an indie vibe; references It Takes Two.
46431405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Art is cute; eager to play.
46431397,,,,,,,,,,,,,,,"Home building, gathering resources like pollen/dew, and dress-up; cozy roleplay.",True,,,,,,,,,,,,,,,,,,,,,,,,,Very excited about the tiny-people fantasy and homebuilding.
46431335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants diverse gameplay to match strong art; asks for open beta timing.
46431331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46431303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46431296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waiting to play; thinks characters look better than a competitor.
46431124,,,,,,,,,,,,,,,Casual farming/life-sim to appreciate effort in production.,True,,,,,,,,,,,,,,,,,,,,,,,,,Likes relaxing small games; especially farming.
46431056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Wants clear pricing like King of Glory and minimal gacha; avoid high-cost pity and mandatory chore tasks.,,,,,,,,,,,Requests ability to buy needed items directly; wants plenty of novel content without mental load.
46431038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wants no mandatory tasks that force progression; enjoys sim-management.
46430970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excited it’s by Aurora (Northern Lights) Studio.
46430902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Competitor is too monetized; hopes this is better.,,,,,,,,,,,Art cute but face shape looks odd; asks for quick launch.
46430886,,,,,,,,,,,,,,,Exploration focused on repurposing human-scale objects for tiny-world decoration and play.,False,,,,,,,,,,,,,,,,,,,,,,,,,"Wants creative uses of everyday items (watch as wall clock, earphones as swings); very willing to spend if done well."
46430806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopes this title pressures a money-grabby competitor.
46430766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46430701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very high anticipation; praises art, modeling, and camera; begs for launch."
46430609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asks whether it is a mobile game.
46430594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopes for more gameplay variety than Heart Town.
46430439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cute, dreamy art and characters; hopes release won’t disappoint."
46430238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Loves art, housing build, and high outfit detail; characters are cute."
46430210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Will leave if pricing feels like a money-grabby competitor; wants reasonable pricing.,,,,,,,,,,,Very excited but cautious about monetization.
46430117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests quick launch and plentiful content to surpass a lean competitor.
46430108,,,,,,,,,,,,,,,Exploration of human environments to find large items that fill tiny homes; emphasizes active search over progress bars.,False,,,,,,,,,,,,,,,,,,,,,,,,,Criticizes homogeneity/‘cash-grab’ clones; wants meaningful exploration-based progression.
46429469,,,,,,,,,,,,,,,"Cooking, fishing, farming, and house building within a cozy sim.",True,,,,,,,,,,,,,,,,,,,,,,,,,Art looks good; these features would satisfy.
46428497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Competitor is too gacha-heavy with little gameplay; hopes this won’t be as monetized.,,,,,,,,,,,Thinks current face style looks too sugary compared to competitor.
46428031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finds the art distinct from existing sim-management titles; very anticipated.
46427736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loves healing art; cautious because it’s a Tencent product; hopes it develops into a strong IP.
46427658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests no forced social tasks; prefers optional social features.
46427259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Praises art style and gameplay; finds visuals very cute; eager for earlier launch.
46426547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Likes the thick watercolor art style; expresses anticipation.
46426151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very eager for release; finds the game very cute; prefers it over other similar titles.
46426125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PV and gallery are very cute; character modeling appears detailed (e.g., visible hair strands); hopes in-game graphics match PV quality; high expectations."
