q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
36908337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player discusses the benefits of staying at a certain level cap.
36906949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player seeks advice on equipment optimization for a specific character.
36906390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is considering character builds for future updates.
36905943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player discusses the challenges of progressing without a fixed team.
36901253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the localization of a new feature.
36872746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player discusses strategies for optimizing character builds.
36872636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player finds the experience gain from certain activities insufficient.
36872029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is considering character builds for specific game modes.
36871771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the obsolescence of previously acquired items.
36863286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player experiences issues with accessing the game.
36857791,,,,1.0,The player finds the game enjoyable and visually appealing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36853148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player wishes for more simplified daily tasks.
36853058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the difficulty of obtaining desired pet skills.
36853014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player finds certain game modes more enjoyable than others.
36852959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is considering the viability of previously acquired characters.
36852883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player finds certain character builds less effective than others.
36837360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player discusses strategies for optimizing character builds.
36837348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the increased difficulty of a specific game mode.
36837328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is concerned about the viability of previously acquired characters.
36837315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the increased difficulty of a specific game mode.
36837303,,,,2.0,The player finds the game's visuals appealing and enjoys the new cosmetic items.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36829104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player is frustrated with the game's reliance on luck over spending.
34259174,,,,2.0,The player finds the game to be the most fair and enjoyable in its genre.,,,,,,,,,,,,,,,,,,,,,,2.0,The player finds the game accessible for all players.,,,2.0,The player appreciates the availability of in-game rewards.,,,,,,,,,
36820914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player finds a specific character build effective for combat.
36820913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The player wishes for more casual and lifestyle features in the game.
36820066,,,,,The user is frustrated with bugs that prevent task completion and level progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36819790,,,,,"The user finds the character 聂隐娘 very useful and mentions improvements in the 唐门 class, making team formation easier.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36818422,,,,,The user feels it's difficult to keep up with top players in terms of level progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36800175,,,,,The user is frustrated with poor event management and the introduction of new exchange items after previous ones are used up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36780561,,,,,The user is disappointed that the 粽子 transformation cannot be experienced in advance and wishes it were a permanent item.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36772973,,,,,The user suggests simplifying daily tasks with one-click management or using currency to retrieve rewards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36772626,,,,,The user finds the 小书灵 accessory cute and wonders about future similar items.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36772196,,,,,"The user notes a pattern of level caps every 20 levels, causing progression delays.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36771421,,,,,The user finds the 双生花's ability to protect both halves impressive but is unsure about setting the starting order.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36763034,,,,,The user finds the game too ordinary with an unappealing art style reminiscent of web games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36726803,,,,,The user is inquiring about the opening of a new server to start playing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35250540,True,"Heavy monetization, stealth changes",,,"The user criticizes the game for heavy monetization and stealth changes, making it difficult for non-paying players to compete in PvP.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36659999,,,,,The user is frustrated with the increasing number of limited-time events and the difficulty of finding team members.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36617446,,,,,The user finds the graphics crude but appreciates the moderate difficulty of the turn-based gameplay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36598620,,,,,The user finds the game very enjoyable with unique gameplay combinations that become more engaging over time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36572588,,,,,The user appreciates the good graphics and smooth network performance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33940498,,,,,"The user provides detailed insights into gameplay, emphasizing the importance of strategic planning and resource management.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34486987,,,,,The user has decided to quit the game due to dissatisfaction with the current state and changes in the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36169148,,,,,"The user is frustrated with the imbalance in class adjustments, feeling that some classes are unfairly weakened.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36462766,,,,,The user suspects a significant number of fake players or '托' in the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36462633,,,,,"The user is upset about stealth changes to the 资质丹, feeling the game is only focused on stealth changes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36460253,,,,,The user finds the art style childish and the vertical interface only suitable for casual play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36459188,,,,,The user is frustrated with the prevalence of game promoters and the pressure to spend money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36455932,,,,,The user is inquiring about adjustments to the 唐门 class and is considering returning if changes are made.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36442166,,,,,"The user is upset about the 资质丹 incident, feeling it tarnishes an otherwise good game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36440880,,,,,The user is frustrated with aggressive monetization prompts during level-ups.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36439231,,,,,The user is frustrated with the prevalence of paid players and the game's monetization model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36433595,,,,,The user finds the game's art style lacking and the combat scenes unimpressive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36404392,,,,,The user is frustrated with the game's stealth changes affecting resource acquisition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36374017,,,,,The user appreciates the character art but finds the content lacking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36372942,,,,,The user finds the game relaxing and suitable for casual play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36323013,,,,,The user enjoys the game but feels the character design could be improved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36316207,,,,,The user finds the art style and storyline unappealing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35484559,,,,,The user finds the game enjoyable with a fixed team and appreciates the vertical screen format.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36291302,,,,,The user finds the game experience poor due to repetitive tasks and bugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36287917,,,,,"The user finds the game enjoyable but time-consuming, leading to quitting due to lack of time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36273874,,,,,The user is frustrated with the expiration of exchange coupons and poor event management.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36255847,,,,,The user is frustrated with being permanently banned without playing due to alleged data anomalies.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36232739,,,,,The user feels that it's impossible to succeed in the game without spending money.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36232697,,,,,The user finds the game a simplified version of 大话西游 with less appealing graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36227217,,,,,The user wishes for both horizontal and vertical screen compatibility and appreciates the game's accessibility for low-spending players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36212261,,,,,"The user finds the game grindy and time-consuming, with a heavy reliance on luck.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35924946,,,,,The user criticizes the game for being a 'frankenstein' product with poor gameplay despite not being heavily monetized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36175456,,,,,The user is skeptical about the game due to its association with a known company.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36157193,,,,,The user appreciates the beautiful graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36137708,,,,,The user is exhausted from spending too much time on repetitive tasks like ghost hunting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36134042,,,,,The user appreciates the improved matchmaking speed after server merges.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36131514,,,,,The user finds the game enjoyable for non-spenders but emphasizes the importance of luck in PvE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36129672,,,,,"The user is frustrated with the new version's binding system, suggesting it should be a single-player game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36123747,,,,,The user finds it easy to earn in-game currency but criticizes the lack of free trade.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36116383,,,,,The user is bored with the gameplay and finds the new costumes unattractive.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36083309,,,,,The user finds the game unique but feels it's a 'frankenstein' product.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36080158,,,,,The user finds the game enjoyable for low-spending players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36075079,,,,,The user is frustrated with the requirement to play all instances online and the difficulty in finding teammates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36056449,,,,,The user finds the game a waste of time with difficult team formations and repetitive tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36038443,,,,,The user is frustrated with the game's daily routine and the inefficiency of resource acquisition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36036744,,,,,The user is frustrated with the game's monetization and poor customer service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36032372,,,,,The user recommends the game and finds it enjoyable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36017053,,,,,The user finds the game playable for non-spenders but criticizes the monetization model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36005130,,,,,,,,,-2.0,The game requires too much time investment for daily tasks.,,,,,,,,,,,,,,,,,2.0,Non-paying users can still progress and get good resources.,-2.0,Heavy time investment required for progression.,2.0,Good resources can be obtained even without spending money.,,,,,,,,,
35992310,,,,,,,,,-2.0,Unable to obtain equipment despite significant investment.,,,,,,,,,,,,,,,,,-2.0,Major features are inaccessible without significant spending.,,,,,,,,,,,,,
35933425,,,,,,,,,2.0,Convenient for casual play with minimal daily tasks.,,,,,,,,,,,,,,,,,,,2.0,The game allows for casual play without pressure to spend.,,,,,,,,,,,
35931897,,,,,,,,,-2.0,The storyline is too long and tedious for new players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34868230,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game is not playable without spending money.,,,,,,,,,,,,,
35926374,,,,,,,,,,,,,2.0,The game offers a variety of characters and scenery suitable for new players.,,,,,,,,,,,,,,,,,,,,,,,,,,,
35918926,,,,,,,,,2.0,The game is considered fair and more generous compared to similar games.,,,,,,,,,,,-2.0,"New servers are opened too quickly, causing player attrition.",,,,,,,,,,,,,,,,,,,
35918432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is praised for its vertical screen and improved character modeling.,,,
35903562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cannot see teammate data in the battle interface.
35895815,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"High difficulty without spending money, leading to exclusion from groups.",,,,,,,,,,,,,
35893972,,,,,,,,,2.0,The game provides a rewarding experience for helping new players.,,,,,,,,,,,,,,,,,,,-2.0,The game encourages grinding for rewards.,,,,,,,,,,,
35186998,,,,,,,,,-2.0,Decreasing rewards and increasing costs make the game less enjoyable.,,,,,,,,,,,,,,,,,,,-2.0,The game pressures players to spend due to low rewards and high costs.,,,,,,,,,,,
34874487,,,,,,,,,,,-2.0,The game has balance issues with certain abilities triggering too frequently.,,,,,,,,,,,,,,,-2.0,Players feel disadvantaged without spending money.,,,,,,,,,,,,,
35887557,,,,,,,,,2.0,Consistent participation in daily activities leads to steady progress.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35483460,,,,,,,,,-2.0,Activities are too difficult for average players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35873472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Events require spending to achieve full rewards.,,,,,,,,,,,
35863211,,,,,,,,,-2.0,The game becomes repetitive and less engaging after a certain level.,,,,,,,,,,,,,True,Frequent card drawing events.,,,,,-2.0,Frequent card drawing events pressure players to spend.,,,,,,,,,,,
35862539,,,,,,,,,2.0,The game is enjoyable with good graphics and engaging content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battles feel too long and activities are limited.
35858467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game causes the device to overheat quickly.,,,
35786818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Developers mistakenly issued rewards and deducted them, causing negative balances."
35780754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auction house items cannot be purchased with bound currency.
35755559,,,,,,,,,2.0,The game offers various ways to earn resources without spending money.,,,,,,,,,,,,,,,,,2.0,Non-paying users can access all game features.,2.0,The game allows for progression without spending pressure.,2.0,Free resources are abundant and accessible.,,,,,,,,,
35742616,,,,,,,,,-2.0,The game becomes frustrating due to balance issues and resource gaps.,-2.0,Imbalanced matchmaking and resource gaps between players.,,,,,,,,,,,,,,,-2.0,Significant resource gaps between paying and non-paying users.,,,,,,,,,,,,,
35711191,,,,,,,,,,,-2.0,The game has balance issues with frequent changes based on player feedback.,,,,,,,,,,,True,Gacha system with unlisted probabilities.,-2.0,Lack of transparency and inconsistencies in gacha probabilities.,,,,,,,,,,,,,,,
35703761,,,,,,,,,,,,,-2.0,Limited pet options restrict strategic diversity.,,,,,,,,,,,,,,,,,,,,,,,,,,,
35680372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The game causes significant device overheating.,,,Poor customer service and lack of response to feedback.
35603632,,,,,,,,,,,,,-2.0,Limited pet options lead to repetitive strategies.,,,,,,,,,,,,,-2.0,The game heavily favors paying users for progression.,,,,,,,,,,,,,
35596482,,,,-1.0,The user is not interested in turn-based games.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481949,,,,-1.0,The user is not impressed with the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35191427,True,Political,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the game for being heavily focused on monetization and poor handling of player feedback.,,,,,,,-2.0,The game is perceived as heavily monetized with frequent cash events and lack of bug fixes.,,,,,,,,,,,The game is criticized for poor player feedback handling and excessive monetization.
35588040,,,,,,,,,,,,,,,,,,,,,-2.0,The user mentions frequent updates without transparency and merging of test and public servers.,,,,,,,,,,,,,,,,,,,Frequent updates without transparency.
35587492,,,,2.0,The user finds the game very fun with unique story and pet development.,,,,,,,,,,,,,,,,,,,,,,2.0,"All items in the store can be obtained for free, making it friendly for non-paying players.",,,,,,,,,,,,,
35585701,,,,-1.0,The user finds the combat mechanics reminiscent of other turn-based games but criticizes the reduction in rewards and resource acquisition difficulty.,,,,-1.0,"The user mentions that rewards decrease significantly after level 65, making progression harder.",,,,,,,,,,,-1.0,Frequent small updates that do not seem to improve the game.,,,,,,,,,,,,,,,,,,,Rewards and resource acquisition become difficult after level 65.
35226912,,,,,,,,,-1.0,"The user mentions that the game becomes similar to others after the initial phase, with reduced rewards and increased difficulty.",,,,,,,,,,,-1.0,Merging of test and public servers is criticized.,,,,,,,,,,,,,,,,,,,The game becomes similar to others after the initial phase.
35578166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The game is based on cultural history and expresses an oriental impression.,2.0,"The game integrates cultural history and oriental impressions well, creating a unique experience.",,,,,
35578072,,,,,,,,,,,,,,,,,,,-1.0,The user is disappointed with the low quality of rewards from difficult dungeons.,,,,,,,,,,,,,,,,,,,,,Rewards from difficult dungeons are perceived as low quality.
35577583,,,,,,,,,,,-1.0,"The user criticizes the low value of agility compared to other attributes, making it difficult to balance hero builds.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agility is perceived as a low-value attribute.
35577239,,,,,,,,,,,1.0,The user finds the overall game balance to be good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35576918,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is friendly to non-paying players as long as they avoid PvP.,,,,,,,,,,,,,
35575382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user requests longer guild battle times.
35574210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user suggests adding a bounty system for certain tasks.
35574133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is impressed by the appearance of a character leader.
35571798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user faces issues with identity verification and customer support.
35570305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The user finds the game tasks to be long and tedious, similar to a job.",,,,,,,,,,,The game is criticized for having long and tedious tasks.
35570119,,,,,,,,,,,,,,,,,,,,,-2.0,Frequent updates with hidden changes and no communication.,,,,,,,,,,,,,,,,,,,Frequent updates with hidden changes.
35568003,,,,2.0,The user finds the game highly enjoyable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35567801,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game does not pressure players to spend money.,,,,,,,,,,,,,
35566484,,,,,,,,,,,,,,,,,,,1.0,Resource acquisition is good for patient players.,,,,,,,,,,,,,,,,,,,,,
35565500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is frustrated with constant matchmaking.
35562503,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the merging of test and public servers and poor resource distribution.,,,,,,,,,,,,,,,,,,,Criticism of server merging and resource distribution.
35559817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user questions the implementation of a horizontal pseudo-3D mode.
35559148,,,,,,,,,,,,,,,,,,,1.0,Resource acquisition is perceived as good.,,,,,,,,,,,,,,,,,,,,,
35557410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user requests more costumes.
35555741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is frustrated with phone number login requirement.
35554502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user lost their account after spending a significant amount of money.
35554031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user appreciates that the developers listen to player feedback.
35550519,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is enjoyable for non-paying players.,,,,,,,,,,,,,
35549788,,,,,,,,,,,,,,,,,,,1.0,Resource acquisition is currently not too monetized.,,,,,,,,,,,,,,,,,,,,,
35549577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is waiting for a new class that fits their style.
35548009,,,,,,,,,,,,,,,,,,,,,-1.0,The user mentions frequent updates with hidden changes and server merging.,,,,,,,,,,,,,,,,,,,Frequent updates with hidden changes and server merging.
35547783,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the game for frequent updates that lead to player dissatisfaction.,,,,,,,,,,,,,,,,,,,Frequent updates lead to player dissatisfaction.
35547752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user appreciates the game's art style.
35546799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game similar to 'Dream of the Red Chamber' but struggles with social interaction and team play.
35544754,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the merging of test and public servers and reduced resource acquisition.,,,,,,,,,,,,,,,,,,,Criticism of server merging and reduced resource acquisition.
35542902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the growth experience to be average.
35542689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user suggests improvements for level 69 activities and daily rewards.
35542498,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is friendly for non-paying and low-spending players.,,,,,,,,,,,,,
35541497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user suggests playing as a healer for non-paying players.
35343756,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes frequent hidden changes and server merging.,,,,,,,,,,,,,,,,,,,Criticism of frequent hidden changes and server merging.
35344513,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the merging of test and public servers.,,,,,,,,,,,,,,,,,,,Criticism of server merging.
35537265,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is playable without spending money.,,,,,,,,,,,,,
35536817,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the game for focusing on marketing rather than improving game content.,,,,,,,,,,,,,,,,,,,Criticism of marketing focus over game content.
35536463,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,The game is playable with minimal spending.,,,,,,,,,,,,,
35534728,,,,,,,,,,,,,,,,,,,,,,,False,,-2.0,The user is frustrated with low gacha rates and poor game experience.,,,,,,,,,,,,,,,
35392591,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes frequent updates that reduce rewards and poor customer support.,,,,,,,-2.0,The game is perceived as heavily monetized with reduced rewards.,,,,,,,,,,,Criticism of frequent updates reducing rewards and poor customer support.
35527928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user criticizes the game's daily tasks as frustrating.
35523073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user questions the game's difference from 'Dream of the Red Chamber'.
35511995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user appreciates the game's vertical screen mode for discreet play.
35510538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user appreciates the game's nostalgic feel and unique pets.
35508785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user enjoys the game as an idle game.
35507380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user appreciates the game's art style and hopes for continued good rewards.
35506198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The game is based on a comic.,1.0,"The game is based on a comic, attracting fans.",,,,,
35495911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game relaxing.
35492750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The user appreciates the game's consideration for players, especially in pet customization."
35492533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game is perceived as heavily monetized, favoring big spenders.",,,,,,,,,,,
35492322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is satisfied with the game's playability and art style.
35491971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game simple and easy to operate.
35491108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game to be a very fair mobile game with beautiful graphics.
35490771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user enjoys the game for its daily tasks and achievements.
35490728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game enjoyable and not stressful.
35490421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game's story engaging but too grindy.
35490284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user has a positive experience with the game after trying multiple accounts.
35488655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game less enjoyable without spending money after level 69.
35488580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game enjoyable without spending money.
35487847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game addictive.
35487745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user recommends the game for those interested in turn-based games.
35487711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user hopes the game becomes more popular.
35487678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game's art style appealing but mentions reduced rewards.
35487641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds some game operations to be unintelligent.
35487474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user enjoys the game's mode.
35487330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user finds the game generous with resources for strategic planning.
35487185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user suggests improving resource acquisition.
35486710,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Players can accumulate resources without heavy spending.,2.0,The game does not require heavy spending to progress.,,,,,,,,,,,
35486404,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Free-to-play players can enjoy the game by slowly accumulating resources.,2.0,The game allows free-to-play players to progress at their own pace.,,,,,,,,,,,
35485905,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"Players can enjoy the game without rushing, even with minimal spending.",,,,,,,,,,,,,
35485833,,,,,,,,,2.0,The game offers a smooth progression curve.,,,,,,,,,,,,,,,,,2.0,Both free-to-play and paying players have a good experience.,,,,,,,,,,,,,
