q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
37656064,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37654955,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is difficult to play without spending money.,,,,,,,,,,,,,
34862259,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,The gacha system is frustrating due to lack of choice.,,,,,,,,,,,,,,,
37652888,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37650509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,The game includes various mythical creatures from 'Shan Hai Jing'.,2,The integration of mythical creatures is extensive and varied.,,,,,
37650217,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have resulted in unfair disadvantages for some players.,,,,,,,,,,,,,,,,,,,
37649422,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37646452,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37636221,,,,,,,,,,,,,,,,,,,,,-2.0,Frequent changes and poor management have worsened the game.,,,,,,,,,,,,,,,,,,,
37634905,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37632997,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is difficult to play without spending money.,,,,,,,,,,,,,
37630404,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37626582,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37617828,,,,,,,,,,,,,,,,,,,,,-2.0,Updates have reduced rewards and increased spending pressure.,,,,,,,,,,,,,,,,,,,
37232365,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is difficult to play without spending money.,,,,,,,,,,,,,
35475783,,,,,,,,,,,,,,,,,,,,,-2.0,Frequent changes have worsened the game.,,,,,,,,,,,,,,,,,,,
35274376,,,,,,,,,,,,,,,,,,,,,-2.0,Frequent changes and poor management have worsened the game.,,,,,,,,,,,,,,,,,,,
37413071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The game is slow and lacks speed options.,
37372737,,,,,,,,,2,"The user finds the game enjoyable and comfortable to play, especially for a turn-based game.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37359393,,,,,,,,,1,"The user suggests staying at level 69 for a while before jumping to level 80, indicating a strategic approach to game progression.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37352189,,,,,,,,,-1,"The user finds the daily tasks time-consuming, requiring an hour to complete, making it hard to keep up without dedicating a lot of time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37349813,,,,-2.0,The user is frustrated with the combat mechanics as their character's abilities did not trigger as expected during battles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37349785,,,,,,,,,1,"The game is seen as less demanding compared to other turn-based games, allowing for more casual play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37331310,,,,,,,,,-1,"The user describes the game as having a polarized experience, with significant differences between paying and non-paying players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37331310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The game is described as both grindy and pay-to-win, with strong spending pressure on players.",,,,,,,,,,,
37176012,,,,,,,,,-2,"The user is frustrated with the game's progression, particularly with overpowered characters given to returning players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37176012,,,,,,,,,,,-2.0,"The user criticizes the balance of characters, mentioning an overpowered character that disrupts gameplay.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37176012,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that non-paying players have a poor experience due to the imbalance in character strength.,,,,,,,,,,,,,
37094785,,,,,,,,,,,,,,,,,,,,,-2.0,"The user criticizes the game for lacking new content and updates, leading to player dissatisfaction.",,,,,,,,,,,,,,,,,,,
37094785,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The user feels that the game is heavily monetized, with updates focused on revenue generation rather than player experience.",,,,,,,,,,,,,
37094785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The user perceives the game as heavily monetized, with updates focused on revenue generation rather than player experience.",,,,,,,,,,,
37073345,,,,,,,,,-1,"The user finds the game's storyline too lengthy and the gameplay slow, making it time-consuming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37073345,,,,-1.0,"The user finds the combat mechanics slow and time-consuming, with long skill animations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37073345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,"The user finds the game time-consuming, with lengthy storylines and slow combat mechanics.",,,,,,,,,,,
37053325,,,,,,,,,-1,"The user finds the game boring, indicating a lack of engaging progression.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37051757,,,,2.0,"The user enjoys the combat mechanics, finding their character build satisfying and effective.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37051757,,,,,,,,,1,"The user finds their character build satisfying and effective, indicating a positive progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37043916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The user is confused about how to operate a feature in the game and lacks support from the game team.
37039536,,,,,,,,,,,,,,,,,,,,,-1.0,"The user is dissatisfied with a recent update that removed a useful feature, indicating poor update decisions.",,,,,,,,,,,,,,,,,,,
37033081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The user experienced toxic behavior from other players, leading to a negative social experience."
36990978,,,,,,,,,2,"The user finds the game enjoyable, indicating a positive progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36956914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,"The user advises against spending resources unwisely, indicating a need for strategic resource management.",,,,,,,,,,,
36954549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The user is frustrated with the matchmaking system, finding it unfair and leading to repeated losses."
36953130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The user is frustrated with the increasing material requirements for crafting, indicating a potential imbalance in resource demands."
36952944,,,,,,,,,-1,"The user finds the game similar to a card game, indicating a lack of engaging progression.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36944576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The user is frustrated with cheating in the game, which affects their overall experience."
36932979,,,,,,,,,-1,"The user finds the game progression slow and dependent on spending, with a lack of engaging content.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36932979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,"The user finds the game progression slow and dependent on spending, with a lack of engaging content.",,,,,,,,,,,
36882388,,,,,,,,,-2,"The user is frustrated with the game's progression, citing issues with balance and monetization.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36882388,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that non-paying players have a poor experience due to the imbalance in character strength.,,,,,,,,,,,,,
36882388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The user perceives the game as heavily monetized, with updates focused on revenue generation rather than player experience.",,,,,,,,,,,
36882388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The user finds the daily rewards insufficient, indicating a lack of meaningful free rewards.",,,,,,,,,
36747201,,,,,The gameplay becomes tiresome and feels like work due to repetitive activities.,,,,-1,"Progression feels like work, especially for working adults.",,,,,,,,,,,,,,,,,-1,Non-paying players struggle with resource management and social aspects.,-1,Significant differences between paying and non-paying players.,,,,,,,,,,,"The game heavily relies on social interactions, and without a fixed team, it's hard to progress."
36725699,,,,,The gameplay is difficult and confusing.,,,,-2,The game is hard to play and progress.,,,,,,,,,,,,,,,,,,,-2,There are many scammers and pressure to spend money.,,,,,,,,,,,The game has many scammers and requires joining guilds to progress.
36720336,,,,,The game has been secretly modified to reduce drop rates.,,,,-2,"Higher levels have lower drop rates, making progression difficult.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Secret modifications have reduced drop rates, affecting progression."
36719174,,,,,The game is user-friendly with automation features.,,,,2,The game offers automation and user-friendly features for progression.,,,,,,,,,,,,,,,,,2,The game is accessible for non-paying players with automation features.,,,,,,,,,,,,,The game offers automation features that make it user-friendly.
36715945,,,,,The game initially seemed fair but became frustrating due to constant changes.,,,,-2,Constant changes to the game make progression frustrating.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with constant changes.,,,,,,,,,,,"The game constantly changes, making it frustrating for players."
36707558,,,,,The only interesting aspect is capturing creatures.,,,,-1,The game lacks engaging content beyond creature capture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game lacks engaging content beyond creature capture.
36704059,,,,,Certain classes are essential for team composition.,,,,,,,,-1,Team composition is limited to specific classes.,,,,,,,,,,,,,,,,,,,,,,,,,,,"Certain classes are essential for team composition, limiting diversity."
36651400,,,,,The game has arbitrary bans and forced spending.,,,,-2,Progression is hindered by arbitrary bans and forced spending.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with forced spending.,,,,,,,,,,,The game has arbitrary bans and forced spending.
36645187,,,,,The game lacks balance and has arbitrary changes.,,,,,,-2.0,The game lacks balance with arbitrary changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game lacks balance and has arbitrary changes.
36629197,,,,,The game has arbitrary bans without explanation.,,,,-2,Progression is hindered by arbitrary bans without explanation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has arbitrary bans without explanation.
36615123,,,,,The game has numerous bugs and secret changes.,,,,-2,Progression is hindered by numerous bugs and secret changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has numerous bugs and secret changes.
36606452,,,,,The game has severe resistance issues with certain classes.,,,,,,-2.0,The game has severe resistance issues with certain classes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has severe resistance issues with certain classes.
36553540,,,,,The game has numerous bugs and poor customer service.,,,,-2,Progression is hindered by numerous bugs and poor customer service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has numerous bugs and poor customer service.
36546263,,,,,The game has unresolved bugs for months.,,,,-2,Progression is hindered by unresolved bugs for months.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has unresolved bugs for months.
36528135,,,,,The game has a strong social aspect with team play.,,,,2,The game offers strong social features for progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has a strong social aspect with team play.
36527910,,,,,The game has limited content and unfair matchmaking.,,,,-1,Progression is hindered by limited content and unfair matchmaking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has limited content and unfair matchmaking.
36521077,,,,,The game has a toxic social environment.,,,,-2,Progression is hindered by a toxic social environment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has a toxic social environment.
36492514,,,,,The game requires significant time investment for progression.,,,,-1,Progression requires significant time investment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game requires significant time investment for progression.
36454958,,,,,The game has numerous secret changes to increase difficulty.,,,,-2,Progression is hindered by numerous secret changes.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with secret changes.,,,,,,,,,,,The game has numerous secret changes to increase difficulty.
36424547,,,,,The game is complex and time-consuming.,,,,-2,Progression is hindered by complexity and time requirements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is complex and time-consuming.
36417500,,,,,The game is friendly to non-paying players.,,,,,,,,,,,,,,,,,,,,,,2,The game is accessible for non-paying players.,,,,,,,,,,,,,The game is friendly to non-paying players.
36404229,,,,,The game is playable without spending money.,,,,,,,,,,,,,,,,,,,,,,1,The game is accessible for non-paying players.,,,,,,,,,,,,,The game is playable without spending money.
36373762,,,,,The game is confusing and lacks clear instructions.,,,,-2,Progression is hindered by confusing instructions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is confusing and lacks clear instructions.
36364725,,,,,The game frequently reduces resource availability.,,,,-2,Progression is hindered by reduced resource availability.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with reduced resources.,,,,,,,,,,,The game frequently reduces resource availability.
36356296,,,,,The game is average and unremarkable.,,,,-1,Progression is unremarkable and lacks excitement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is average and unremarkable.
36184942,,,,,The game has fixed activity times that are inconvenient.,,,,-1,Progression is hindered by inconvenient activity times.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has fixed activity times that are inconvenient.
36176530,,,,,The game requires specific creatures for progression.,,,,-1,Progression requires specific creatures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game requires specific creatures for progression.
36160970,,,,,The game frequently reduces resource availability.,,,,-2,Progression is hindered by reduced resource availability.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with reduced resources.,,,,,,,,,,,The game frequently reduces resource availability.
36106696,,,,,The game has low drop rates and focuses on monetization.,,,,-2,Progression is hindered by low drop rates.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with low drop rates.,,,,,,,,,,,The game has low drop rates and focuses on monetization.
35777771,,,,,The game frequently changes content to encourage spending.,,,,-2,Progression is hindered by frequent content changes.,,,,,,,,,,,,,,,,,,,-2,The game pressures players to spend money with frequent changes.,,,,,,,,,,,The game frequently changes content to encourage spending.
36084550,,,,,The game has poorly designed events.,,,,-1,Progression is hindered by poorly designed events.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game has poorly designed events.
36081103,,,,,The game is suitable for casual play.,,,,1,Progression is suitable for casual play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The game is suitable for casual play.
36071368,,,,-2.0,The user expresses a very negative experience due to poor probability mechanics and bad operational services.,,,,1,"The game has a shorter development cycle and easier resource acquisition, which is appreciated.",,,,,,,,,,,-2.0,"The user criticizes the operational services, indicating a lack of restrictions on certain behaviors.",,,,,1,The game is easier in terms of resource acquisition compared to others in the genre.,,,,,,,,,,,,,
36067445,,,,-2.0,"The user is frustrated with hidden changes and reduced rewards, making the game experience negative.",,,,-2,"The user feels that the game forces progression and spending, making it a negative experience.",,,,,,,,,,,-2.0,The user mentions frequent hidden changes that negatively affect the game experience.,,,,,,,-2,The user feels pressured to spend due to reduced rewards and forced progression.,,,,,,,,,,,
36064984,,,,,,,,,-2,"The user feels that without spending money, progression is severely hindered.",,,,,,,,,,,,,,,,,,,-2,The user feels that spending is necessary to progress in the game.,,,,,,,,,,,
35970697,,,,,,,,,1,The user finds the game friendly for non-spending players and suggests ways to enjoy it without spending.,,,,,,,,,,,,,,,,,1,The game allows for non-spending players to enjoy a significant portion of the game.,1,The user suggests that spending is optional and not necessary to enjoy the game.,,,,,,,,,,,
35965782,,,,-2.0,The user is frustrated with the game's updates that force spending and progression.,,,,-2,"The user feels that the updates force progression and spending, making it a negative experience.",,,,,,,,,,,-2.0,The user mentions updates that negatively affect the game experience by forcing progression and spending.,,,,,,,-2,The user feels pressured to spend due to updates that force progression.,,,,,,,,,,,
35484284,,,,,,,,,,,,,,,,,,,,,-2.0,"The user criticizes the frequent updates that do not communicate changes, leading to a negative experience.",,,,,,,-2,The user feels that spending is necessary due to limited-time rewards.,,,,,,,,,,,
35959457,,,,-2.0,"The user finds the story animations too lengthy, negatively affecting the game experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35948676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"The game installation size increased significantly over time, leading to a negative experience.",,,
35943783,,,,-2.0,The user is frustrated with the inability to see teammate data during battles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35938234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35936448,,,,,,,,,,,-2.0,The user feels that there is a significant disparity in class strength.,-2,The user warns new players about the significant differences in class strength.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34424509,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the frequent hidden changes and lack of customer service.,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35933436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,-2,The user criticizes the unfairness in event rewards and resource acquisition.,,,,,,,,,
35919138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,"The user is frustrated with the inability to leave a team, leading to wasted resources.",,,,,,,,,
35911360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,-2,The user criticizes the auction system and the loss of players.,,,,,,,,,
35908464,,,,,,,,,,,-2.0,The user feels that there is a significant imbalance in class strength.,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,-2,The user criticizes the low drop rates and the necessity of spending money.,,,,,,,,,
35894341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that the game is not friendly to solo players due to forced social interactions.,,,,,,,,,,,
35836814,,,,,,,,,,,-2.0,The user feels that there is a significant imbalance in class strength.,,,,,,,,,,,,,,,,,-2,The user feels that the game is not suitable for non-spending players.,,,,,,,,,,,
35832669,,,,1.0,"The user appreciates the strategic features in combat, such as setting commands for NPCs.","Setting commands for NPCs, strategic combat",1.0,"The user appreciates the ability to set commands for NPCs, adding strategic depth.",,,,,1,"The user appreciates the evolution and customization of characters, adding diversity.",,,,,,,,,,,,,,,,,,,,,,,,,,,
34602864,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the frequent hidden changes and lack of communication.,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35809129,,,,,,,,,,,-2.0,The user feels that there is a significant imbalance in class strength.,,,,,,,,,-2.0,The user criticizes the frequent hidden changes and lack of communication.,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35729698,,,,,,,,,,,,,,,,,,,,,-2.0,The user criticizes the frequent hidden changes and lack of communication.,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35410446,,,,-2.0,The user finds the combat mechanics lengthy and tedious.,,,,-2,The user feels that progression is heavily tied to spending money.,-2.0,The user feels that there is a significant imbalance in class strength.,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35701069,,,,,,,,,,,-2.0,The user feels that there is a significant imbalance in class strength.,,,,,,,,,,,,,,,,,-2,The user feels that the game is heavily focused on spending money.,,,,,,,,,,,
35678806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user feels that the game does not treat players well.,,,,,,,,,,,
35674015,,,,-2.0,The user believes there is a hidden system that affects combat outcomes based on power levels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35668544,,,,,,"Social features, strategic combat",1.0,The user appreciates the social features and strategic depth in combat.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35663097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,The user criticizes the unfairness in event rewards and resource acquisition.,,,,,,,,,,,
35483191,,,,,"The user is dissatisfied with the game's management and secret modifications, leading to quitting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35651956,,,,,The user is generally satisfied with the game but suggests improving the graphics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35648760,,,,,The user is frustrated with the difficulty of a new event and perceives it as a tactic to force spending.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35647347,,,,,The user enjoys the game but suggests adding exclusive events for a specific feature.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35647164,,,,,The user finds the game enjoyable and suitable for casual play during work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35646342,,,,,The user requests resolution adjustment for the PC version.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35645561,,,,,The user finds the game fun.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35641741,,,,,"The user is frustrated with the slow response to a bug, affecting their enjoyment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35506346,,,,,The user is frustrated with frequent secret modifications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35640033,,,,,The user appreciates the game for being friendly to non-paying players and not requiring heavy spending.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35635973,,,,,The user finds the game enjoyable based on friends' recommendations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35634410,,,,,"The user provides a detailed review, highlighting both positive and negative aspects, including the need for strategy and the fairness of certain mechanics.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35634044,,,,,The user appreciates the game for being fairer than other games and hopes it won't become exploitative.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35631868,,,,,The user appreciates the game's aesthetics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35629293,,,,,The user finds the game very good.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481925,,,,,"The user is frustrated with game mechanics and secret modifications, leading to uninstalling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35628480,,,,,The user finds it strange that they can't see teammates' data during battles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35627024,,,,,The user is frustrated with being solicited by other games and perceives the game as declining.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35624138,,,,,The user finds the game suitable for casual play but criticizes the shallow representation of Tang culture.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35624171,,,,,"The user is frustrated with the merging of test and official servers, feeling it affects game balance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35619604,,,,,"The user feels that rewards are decreasing, leading to thoughts of quitting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35614749,,,,,The user appreciates the game's art style.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35598378,,,,,The user finds the game enjoyable and not overly demanding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35598302,,,,,The user appreciates the game's art style and finds it enjoyable without heavy spending.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35596997,,,,,The user appreciates the game for being suitable for working individuals and not heavily monetized.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35565349,,,,,The user finds the game enjoyable but suggests reducing the number of tasks for working players.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34551043,,,,,The user loves the game and provides detailed suggestions for improvement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35564888,,,,,"The user is frustrated with the game's progression and resource management, leading to uninstalling.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35562360,,,,,The user is frustrated with server merging and game balance issues.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35561811,,,,,"The user appreciates the game's growth experience, aesthetics, and resource acquisition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35559779,,,,,The user is frustrated with forced team play and does not recommend the game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35558513,,,,,The user finds the game suitable for non-paying players and working individuals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35557728,,,,,The user is frustrated with secret data modifications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35557367,,,,,"The user is frustrated with repetitive events, bugs, and the marriage system.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35556431,,,,,The user appreciates the game's improvements over other turn-based games but suggests further optimizations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35555406,,,,,The user finds the game difficult to play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35555274,,,,,The user is frustrated with forced team play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35554123,,,,,The user is frustrated with server merging and its impact on game balance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35548423,,,,,The user finds the game increasingly boring and suggests not spending money on it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35547434,,,,,The user finds the game acceptable and compares it to another game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35546817,,,,,The user is frustrated with the difficulty of finding teams and suggests improvements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35546611,,,,,The user finds the game friendly to non-paying players but suggests improvements to certain activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35546540,,,,,The user is frustrated with the balance of a new character class.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35525693,,,,,The user is frustrated with server merging and its impact on game balance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35524927,,,,,The user is frustrated with frequent secret modifications and balance issues.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35524654,,,,,The user appreciates the game's art style and finds it relaxing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35524612,,,,,The user finds the game acceptable but criticizes customer service.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23663142,,,,,The user is frustrated with secret modifications and suggests improvements for long-term success.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518785,,,,,The user is drawn to the game because of a celebrity endorsement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518695,,,,,The user finds the game enjoyable without heavy spending.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35518049,,,,,The user is pleased to find an enjoyable turn-based game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35512425,,,,,,,,,2,"Resources are easy to obtain, and even non-paying players can enjoy the game.",,,,,,,,,,,,,,,,,,,,,2,"The game provides ample resources and rewards, making it enjoyable for free-to-play players.",,,,,,,,,
35510662,,,,,,,,,-1,"The game environment has shifted towards monetization, with decreasing daily rewards and unresolved bugs.",,,,,,,,,,,-2.0,Frequent unannounced changes and lack of response to player feedback.,,,,,0,"Initially, both paying and non-paying players had enjoyable experiences, but recent changes have reduced this.",-2,"The game has become more focused on monetization, leading to player dissatisfaction.",,,,,,,,,,,Unresolved bugs and lack of response to player feedback.
35509812,,,Combat requires strategic targeting and operation.,1.0,Combat is engaging and requires strategic thinking.,Strategic targeting and operation in combat.,1.0,The game requires strategic thinking in combat.,1,"Daily activities are reasonable, and resource acquisition is acceptable.",,,,,,,,,,,,,,,,,,,0,"Monetization is acceptable, though the game leans towards being grind-heavy.",,,,,,,,,,,Suggestion for skipping or speeding up battles against NPCs and system monsters.
35509461,,,,,,,,,-2,Resource acquisition has been significantly reduced compared to the game's launch.,,,,,,,,,,,-2.0,Frequent unannounced changes and reduced rewards.,,,,,-2,New players are discouraged due to reduced resources and increased costs.,-2,Increased spending pressure with reduced rewards and increased costs.,,,,,,,,,,,Frequent unannounced changes and reduced rewards.
