q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
45167530,,,,,,,,,-2.0,"After a month, daily loop is just quick sweep/hammer with constant losses in PvE/PvP.",-2.0,Poor balance leads to constant defeats.,,,,,,,,,,,,,,,,,,,-2.0,Low welfare; little to do.,,,,,,,,,
45167402,,,,,,"PVP: Burn's high multipliers + dispel scarcity + sturdy tanks dominate auto play. PVE: Arsenal stages favor AOE, female group, and debuff stacking—all aligned with Burn; tower and trials also favor Burn.",-1.0,"Stage mechanics heavily favor a single archetype, undermining strategic variety.",,,-2.0,Burn is dominant in both PVP and PVE due to stage design.,-2.0,Other teams are disadvantaged across multiple core modes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45167201,,,,,,,-1.0,PVE over-designed with annoying mechanics; PVP imbalance; prefers straightforward progression.,-2.0,Resource starvation for 0/low spenders by day 14 despite double/triple lineup needs.,-2.0,Only Burn/Group seen; balance patch had no visible impact.,,,,,,,,,,,,,,,,,,,-2.0,Severe lack of free pulls; '1000 pulls' claim not realized.,,,,,,,,,
44981569,,,,,,,,,-2.0,Players don't know what to do due to difficult stages and poor rewards.,,,,,,,,,,,,,,,,,,,,,-2.0,Resource output is too low; rewards not commensurate with effort.,,,,,,,,,
45165542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"Heavy monetization with poor returns despite spending over 1,000 RMB.",-2.0,Extremely stingy: no gold gear/heroes after days even with spending.,,,,,,,,,
45165218,,,,,,,,,-2.0,Becomes unplayable after a week due to no ongoing resource channels.,,,,,,,,,,,-2.0,No events; developers unresponsive; very low production cadence.,,,,,,,,,-2.0,Can't even afford daily stamina purchases.,,,,,,,,,Chat channels flooded with ads.
44960886,,,,,,,,,-2.0,After a week can't even afford pulls.,,,,,,,,,,,,,,,,,-2.0,Unplayable without spending.,-2.0,Forces spending to keep playing.,-2.0,Post-launch resources are minimal.,,,,,,,,,
45164728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excessive server rolling; many dead/empty servers; guilds die out quickly; concerns about cash grab and shutdown.
45164434,,,,,,,,,-2.0,Zero progression without a monthly card after day 14.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hammering 100 items still can't complete one equipment set due to RNG.
45164375,,,,,,,,,-2.0,"Around day 15, no resources and can't clear activities; must hard-grind or pay.",,,,,,,,,,,,,,,,,-2.0,Payment becomes necessary to advance.,,,-2.0,No resource distribution mid-game.,,,,,,,,,
45164352,,,,,,,,,,,-2.0,Only Burn team is playable.,-2.0,Single viable team; others are irrelevant.,,,,,,,,,,,,,-2.0,Game suits paying users only.,-2.0,Stingy welfare and meta constraints pressure spending.,-2.0,Welfare is extremely stingy.,,,,,,,,,
45164205,,,,,,,,,-2.0,Frequent blocks despite some spending; little income without paying.,-2.0,Leaderboards dominated by Fire; other lineups struggle.,,,,,,,,,,,,,,,,,,,-2.0,Resource income is near zero without spending.,,,,,,,,,Equipment hammer RNG is frustrating.
45163950,,,,,,,,,-2.0,Can't push maps or keep up; gameplay becomes repetitive and dull.,,,,,,,,,,,,,,,,,-2.0,Non-spenders can't play; only a few Legendary heroes are useful.,-2.0,Heavily paywalled later; insufficient stamina and pull income.,-2.0,Can't afford wish pulls even every two days; normal pool constantly off-target.,,,,,,,,,Stamina sinks across modes create bottlenecks.
45163657,,,,,,,,,-2.0,Lock-in on power/lineup with little variety; off-putting progression.,,,,,,,,,,,,,,,,,,,-2.0,Heavily number-driven and monetized; even deep discounts can't fix core issues.,,,,,,,,,,,Art worse than 2D; boring writing; missed chance to innovate on gameplay.
45162924,,,,,,,-2.0,Claims strategy but is just number checks and RNG in tower; frustrating.,-2.0,Tower progression feels luck-gated and time-wasting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45162029,,,,,,,,,-1.0,Becomes boring after a few days due to low welfare and higher monetization.,,,,,,,,,,,,,,,,,,,-2.0,Noticeably high spend requirements.,-2.0,Welfare is poor.,,,,,,,,,
45160911,,,,,,,,,,,-2.0,Arena matchmaking pits low-level players against much higher levels; level suppression overwhelms star levels.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Severe arena matchmaking/level disparity issues.
45160141,,,,,,,,,,,,,,,,,,,,,-2.0,Main story chapter not finished at launch; guild war is a half-baked design without interaction.,,,,,,,,,,,,,,,,,,,"Perceived poor art, story, and music; guild war lacks gameplay depth."
44972925,,,,,,,,,,,-2.0,Poor balance; PVP is bad.,,,,,,,,,,,,,,,,,,,-2.0,Insufficient output.,,,,,,,,,
45072306,,,,,,Manual operations required for harder stages; multiple overlapping progression systems; unique stage mechanics and buffs.,1.0,Tough stages need manual play and planning; not brain-dead.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Co-op matchmaking fails; complex progression feels unrewarding; event buffs can benefit enemies; lack of guides.
45158900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45158875,,,,,,,,,-2.0,Zhulu mode blocks progress early; mechanics like 100% physical immunity stall players.,-2.0,Fire team far stronger; shields are useless; support/tank balance off.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45158030,,,,,,,,,-2.0,Second team can't climb; first team can't clear PVE; nothing to do when logging in.,,,,,,,,,,,-1.0,Player asks for faster updates to alleviate stagnation.,,,,,,,,,-2.0,Insufficient welfare to build a second team.,,,,,,,,,
45157944,,,,,,,,,-1.0,"Core loop devolves into tower climbing only, reducing fun.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45157824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"Free pull rate is extremely low (e.g., 'one limited Fire per year' estimate).",,,,,,,,,
45156147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,External reviews label the monetization strength as 'unrivaled'.,,,,,,,,,,,
45151604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Screen full of paid packs; heavy monetization.,,,,,,,,,,,Arena outcomes feel inexplicable despite higher BR/levels.
45155023,,,,,,,,,-2.0,Forced stage cadence and prolonged dead loops lead to boredom by day 13.,,,,,,,,,,,-2.0,"No holiday activity (e.g., Dragon Boat) and chapter updates stalled.",True,"Each pool has 50-pull pity; first wish is guaranteed; after early chapters, only premium currency can be used to reach pity.",-2.0,Five-fold discount packs focus on stamina and pulls; overall economy pushes spending to hit pity.,-2.0,Zero-spenders cannot maintain daily ten-pulls; two-team demand exacerbates it.,-2.0,"Key resources (stamina, tickets) are monetized with 'discount' packs.",-2.0,Day 10+ resource income collapses; daily ten-pull unattainable for F2P.,,,,,,,,,
45154979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Art is good; operations are simple.
45154962,,,,,,,,,,,,,,,,,,,,,-2.0,No updates for long stretches; nothing new to spend stamina on.,,,,,,,,,-1.0,Even buying stamina with premium currency feels insufficient.,,,,,,,,,
45109675,,,,,,,,,,,-2.0,Only Burn is playable; Poison is 'trash'.,-2.0,Single viable lineup.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45154646,,,,,,,,,,,,,,,,,,,,,-2.0,Main story stuck at 21-10 for many days with no update.,,,,,,,,,,,,,,,,,,,
45154383,,,,,,,,,-2.0,Severe power gating; hard stuck frequently.,-2.0,Balance is very poor.,,,,,,,,,,,,,,,,,,,-2.0,Rewards are one-time; no ongoing income.,,,,,,,,,
45153541,,,,,,,,,-2.0,Forced progression loops and stage locks cause boredom by day 13.,,,,,,,,,,,-2.0,No holiday events; chapters not updated.,,,,,-2.0,Daily ten-pulls unattainable for F2P; two-team requirement too early.,-2.0,Heavy monetization via 'five-fold' packs for stamina and pulls.,-2.0,Initial welfare fades; later resource income tiny.,,,,,,,,,
45152113,,,"Manual skill play adds tactics (e.g., dispel), but frequent mechanics interrupt flow; full auto would be smoother.",-1.0,Hand-play breaks pacing; throwaway mechanics add friction.,"Manual control with mechanics like dispel; stage-specific gimmicks (e.g., bread guy, refugees); faction/role restrictions; frequent power-gated modes.",-1.0,Mechanics feel forced and not cohesive; strategy overshadowed by gating.,,,,,,,AI-themed home/diorama and 'painting compendium' collectible side content delivered via lottery to pad time.,False,-1.0,Side systems feel tacked on rather than streamlined.,-1.0,Side content yields little practical progression value.,-2.0,"Half-finished story, rushed features, and UI layout changes post-launch.",,,,,,,,,-2.0,Resources only sustain F2P for ~10 days.,,,,,,,,,UI bugs and misaligned buttons; rushed public launch 'test' feeling.
45151865,,,Strategy-focused turn-based combat; hard stages require manual play.,1.0,Manual tactics make tough encounters engaging.,Manual operation for difficult checkpoints.,1.0,Non-trivial mechanics require planning and hand-play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45031804,,,,,,,,,-2.0,Post day-10 resource income collapses; progress halts.,-2.0,Burn can beat low-spenders; non-Burn factions struggle.,-2.0,Lineups converge on Burn; little room to experiment.,,,,,,,,,,,,,,,,,-2.0,"Weekly 1,000 + guild 1,500 premium currency only; most income is one-time.",,,,,,,,,
45150555,,,,,,,,,-2.0,"By day 10, long-grass begins.",-2.0,Only 'Fire Nation' remains viable.,-2.0,Single-meta environment.,,,,,,,,,,,,,,,,,-2.0,Welfare dries up quickly.,,,,,,,,,
45020219,,,,,,,,,-2.0,"After 14 days, progression is pay-gated and stuck.",,,,,,,,,,,,,,,,,-2.0,Non-payers can't level due to stamina and limited pulls.,-2.0,Game forces you to either pay or quit.,-2.0,Very few pulls over days; stamina insufficient to level.,,,,,,,,,
45149400,,,,,,,,,,,-2.0,Everything except Burn is very weak; female team cannot compete.,-2.0,Burn beats everything; no viable alternatives.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45149168,,,,,,,,,,,-2.0,"Overtuned stage numbers (e.g., instant enemy ult at Zhulu 55) kill players even at cap.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45147472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voice lines feel insufficient; requests new lines unlocked via affinity.
45147333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Worse than the first game; story poor; features like hot springs removed.
45146215,,,,,,,,,-2.0,No content 10 days in; can't even save for wish pulls within a week.,,,,,,,,,,,-2.0,Main story stops; overall lack of content.,,,,,,,,,-2.0,Weekly income too low for even a wish ten-pull.,,,,,,,,,
45145713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Sequel in the 'Three Kingdoms Fantasy Continent' IP; compared unfavorably to the first game.,,,,,,,
45044195,,,,,,,,,-2.0,"After 14 days of one-time resources, even one team isn't finished.",,,,,,,,,,,,,,,,,,,,,-2.0,Daily income too low; characters/Relics require many stars to be usable.,,,,,,,,,
45144365,,,,,,,,,-2.0,Finished mainline before 14-day newbie period; tower hasn't moved in ~10 days.,,,,,,,,,,,-1.0,Half-finished game rushed to monetize; content stalls.,,,,,-2.0,0-spenders can't even do a daily ten-pull; second team requirement is premature.,-2.0,Pulls are essentially locked behind spending.,-2.0,No sustainable path to earn pulls.,,,,,,,,,
45143175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spends on celebrity endorsements instead of improving in-game balance/quality.
45143090,,,,,,"Stage-specific requirements (e.g., particular team compositions) gate progress.",,,-2.0,Insufficient stamina/resources to even raise one team while stages demand specific teams.,,,,,,,,,,,,,,,,,,,,,-2.0,Too little stamina and resources to meet stage demands.,,,,,,,,,
44325848,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"Even 'permanent 50% off' is pricey (e.g., ten-pull 30 units); discounts feel meaningless.",-2.0,Monthly card players can't sustain play after day 14.,,,-2.0,Post-14-day resource income collapses.,,,,,,,,,
45070505,,,,,,,,,-2.0,"By half a month, it's 'long grass'; daily play finishes in minutes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45141157,,,,,,"Stages require specific compositions (e.g., 3 females or 4 attackers), effectively demanding maxed rosters.",-1.0,Restrictive composition checks masquerade as 'strategy'.,-2.0,Progress blocked by composition gates.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45141116,,,,,,,,,-2.0,"Both PVE and PVP are unwinnable with certain teams (e.g., Zhao Yun comp).",-2.0,Some teams are non-viable across modes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44960117,,,,,,,,,-2.0,Daily loop devolves into stamina dump; tower requires spending to climb.,,,,,,,,,,,,,,,,,-2.0,Core modes favor spenders; PVP decided by power gaps.,-2.0,All-around monetization with '5x off' bait and paygated progression.,,,,,,,,,,,Tower is a 'spend-to-win' system; perceived cash-grab.
45140922,,,,-1.0,Forced manual play in some stages; cannot skip with auto.,Stages force manual operation; meta heavily favors Burn; other lineups get outstatted.,,,-2.0,"After 14 days, daily income is only 1–2 pulls; non-meta teams stall.",-2.0,Burn dominates; other lineups lose even when outgearing.,-2.0,Single viable meta post-14 days.,,,,,,,,,,,,,,,,,-2.0,Daily resource output is tiny.,,,,,,,,,
45140860,,,,,,,,,,,-2.0,Balance is terrible; switching lineups is too costly; bad early pulls are punishing.,,,,,,,,,,,,,,,,,,,-2.0,Resources are too scarce to pivot lineups.,,,,,,,,,
45139538,,,,,,,,,-2.0,"After a week, hit resource bottleneck; few activities; just idle collection.",,,,,,,,,,,-2.0,Activity cadence is very low.,,,,,,,,,-1.0,Daily rewards insufficient to overcome bottlenecks.,,,,,,,,,
45139309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Promised 1000 pulls feels like false advertising; level 70 with full attendance still far from 1000 draws.,,,,,,,,,Complains about misleading 1000-pull promotion and money spent on celebrity endorsement.
45139209,,,,,,,,,-1.0,"By day 15, welfare dries up; asked to raise a second team by day 8.",,,,,,,,,,,,,,,,,,,,,-1.0,Welfare described as limited; becomes self-reliant after 15 days.,,,,,,,,,Auto-battle settings are disappointing.
45138052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44579313,,,,,,Stages with various special mechanics in ordinary dungeons.,-1.0,"There are mechanics, but they feel annoying rather than strategic.",-2.0,Progress stalls quickly; cannot even raise one team while being pushed to build more.,-2.0,States balance is terrible.,,,,,,,,,,,,,,,,,,,-2.0,Stingy welfare; after seven days even daily draws are not achievable.,,,,,,,,,Accuses planners of ignoring feedback.
45034129,,,"Turn-based card battler with faction lineups (Wei/Shu/Wu etc.), burn team meta, tanks and buffers, manual PvP (School Arena), and puzzle/hand-operated story stages.",-2.0,"Frustration with being gated by story chapters, stealth nerfs, gear grind, and dominant burn team.","Lineup synergy (burn + tanks + speed boost + healer), manual PvP requiring reads and timing.",-1.0,"Some tactical play exists, but imbalance and gating overshadow strategy.",-2.0,Content updates slow; advancement gated by days and scarce resources; poor stage rewards.,-2.0,Burn team (Wu: Zhou Yu/Lu Xun) with tanks (Zhou Tai/Cao Ren) dominates; stealth nerfs to Shu without notice.,-2.0,Meta converges on burn; other factions/teams struggle.,"Equipment forging with a hammer system, tower climbing to earn upgrade resources; low drop rates and complex set crafting.",False,-2.0,Forging system is convoluted and grindy with low rates.,-2.0,Tower and forging yield meager resources relative to effort.,-2.0,Few substantive updates; holiday event mostly sign-in; AI added to PvP indicates population issues.,,,,,,,-2.0,"Scarce resources, poor drop rates, and paid-focused events create strong spending pressure.",-2.0,Promised draws feel like wordplay; overall freebies are scarce.,True,Three Kingdoms setting focusing on young Cao Cao and historical factions.,1.0,"Feels closer to historical tone than the first game, though not without issues.",,,,,"Complaints include false 1000-draw promotion, stealth balance changes, long PvP queues with poor matching, and holiday events being mostly paid."
45138000,,,Story stages with puzzles and forced manual operations in a turn-based card game.,-2.0,Does not want hand-operated puzzle gameplay in a card collector; seeks welfare/collection instead.,Puzzle-solving and manual control requirements.,-1.0,Strategy exists but is unwelcome and feels at odds with player expectations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45137867,,,,,,,,,,,-2.0,Claims severe imbalance; pure female team loses even with large power gap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45136811,,,,,,,,,,,-2.0,Only the burn team is viable.,-2.0,States there is effectively only one playable lineup after two weeks.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45136682,,,,,,,,,-2.0,Main story done in ~14–15 days; welfare drops sharply afterward.,,,,,,,,,,,,,,,,,,,,,-1.0,Daily rewards decline after the initial period.,,,,,,,,,Content dries up after about two weeks.
45035392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Implies you need significant money/time; regrets playing.,,,,,,,,,,,Recommends quitting after ~10 days.
45135144,,,"Some stages force manual, disabling auto-battle.",-2.0,Forced manual stages feel tedious and time-wasting.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strong frustration with mandatory manual gameplay.
44959682,,,,,,,,,-2.0,Progress halts after ~14 days without spending.,,,,,Equipment forging via a hammer system with set collection and upgrades; exclusive weapon (fengwu) also requires gacha and star-ups; limited monthly shop.,,-2.0,"Many layers (sets, tiers, upgrades, exclusive weapons) and low availability make it cumbersome.",-2.0,"After day 14, resource inflow collapses; only a sparse monthly shop and limited awakening gems.",,,,,,,-2.0,Core progression and building a second team feel impossible without paying.,-2.0,Players are pushed to buy packs for any progress.,-2.0,Rewards are mostly one-time; long-term sources are negligible.,,,,,,,,,High star/duplicate requirements; cannot support two teams; equipment upgrade walls.
45134102,,,,,,,,,-2.0,No cyclic resource sources; players quit within a week.,,,,,,,,,,,,,,,,,,,,,-2.0,Lack of recurring rewards.,,,,,,,,,Calls the design disgusting due to no sustainable resource loop.
45133954,,,,,,,,,-2.0,Stuck in a dead loop: can’t clear PvE so can’t gain resources.,-2.0,Poison team too weak in PvE leading to resource starvation.,,,,,,,,,,,,,,,,,,,-2.0,Daily resources are near zero; currency drains quickly.,,,,,,,,,Describes a self-reinforcing failure state.
44982209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44644024,,,,,,,,,,,,,,,,,,,,,-2.0,Holiday (Dragon Boat) event was pay-to-participate with chained recharges.,,,,,,,-2.0,Event built around spending.,-2.0,Holiday rewards seen as paywalled.,,,,,,,,,Player uninstalled due to pay-focused holiday event.
45035673,,,,,,,,,-2.0,Later stages/tower feel designed to hard-stall progress.,,,,,,,,,,,,,,,,,,,,,-2.0,"After early resources, later you get almost nothing; toothpaste trickle.",,,,,,,,,Recommends other games over this due to harsh gating.
45127200,True,BL/yaoi undertones; references to massacres and a woman being abused to death (sexual violence).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Criticizes storyline logic, character portrayals, and uncomfortable themes."
45004581,,,,,,,,,,,-2.0,Team balance extremely poor.,,,,,,,,,,,,,,,,,,,-2.0,Benefits/welfare are very bad.,,,,,,,,,
45132288,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Sign-in faction rewards removed; feels like only paying players can play.,-2.0,Environment full of spenders; little regard for F2P.,,,,,,,,,,,Claims Sun Shangxiang at max fire wasn’t given; Wu faction content removed.
45131662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests a gallery to view unlocked CGs.
45131260,,,,,,,,,,,,,,,Hammer-based equipment forging/collection loop; assembling purple sets.,,1.0,Reports set collection felt quick/easy.,1.0,Forging loop yields gear efficiently in this experience.,,,,,,,,,,,,,,,,,,,,,
45130928,,,,,,,,,-2.0,Game effectively ends after two weeks without new income.,,,,,,,,,,,,,,,,,,,,,-2.0,All rewards feel one-time; after half a month there are no resources left.,,,,,,,,,
45130550,,,,,,,,,-2.0,After 15 days nothing to do and can’t draw anymore.,,,,,,,,,,,,,,,,,,,,,-2.0,Welfare is minimal after initial period.,,,,,,,,,
45130460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,"Only ~100 premium currency per day, not even enough for stamina; cannot save.",,,,,,,,,Daily currency insufficient to buy stamina.
45130402,,,,,,Some stages are pure power checks despite being called strategic.,-1.0,Strategy is undermined by stat checks.,-1.0,Good welfare for 14 days; then resources hard to get.,,,,,,,,,,,,,,,,,,,,,-1.0,Early welfare okay; dries up afterward.,,,,,,,,,
45130399,,,,,,,,,,,,,,,,,,,,,-2.0,No new main storyline for a week; no activity events.,,,,,,,,,-2.0,Battle pass useful only in early levels; draws become rare.,,,,,,,,,Spender frustrated by lack of content despite spending.
45129968,,,Heavy manual operations and planning demanded.,-1.0,Too many manual steps and strategies required; feels tiring.,Multiple strategies to consider across encounters.,1.0,"There is strategizing depth, though it feels cumbersome.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45129766,,,Story stages often cannot auto and require puzzle solving; complex gear tiers and upgrades; exclusive weapons need farming and upgrading.,-1.0,Manual puzzles and numerous upgrade layers are frustrating.,,,,-2.0,Resources dry up after a week; blocked on gear and everything else.,,,,,Fishing mini-activity with tight daily limits; equipment forging/upgrading; exclusive weapon farming and evolution.,,-2.0,"Many overlapping systems (gear tiers, evolution, exclusive weapons) increase complexity.",-1.0,Side loops like fishing have strict caps and feel low-value.,,,,,,,,,,,-2.0,Early resources abundant but vanish after 7–8 days.,,,,,,,,,Mentions forced level caps and growth locks.
45129341,,,Frequent puzzle-like stages from developers.,-1.0,Constantly solving contrived stages is exhausting.,,,,-2.0,Later stage resources are basically none.,,,,,,,,,,,,,,,,,,,,,-2.0,No sustainable resource supply late-game.,,,,,,,,,
45129012,,,,,,,,,-2.0,"After 14 days, resources disappear; feels like a half-finished game.",,,,,,,,,,,,,,,,,,,,,-2.0,Packs bought with jade and grind progress mislabeled as free claims.,,,,,,,,,Complains of no cyclical resources and misleading reward labeling.
45128842,,,,,,,,,,,-2.0,Balance is very poor.,,,,,,,,,,,,,,,,,,,-2.0,Welfare is rare.,,,,,,,,,
45128003,,,,,,,-2.0,Strategy is minimal; outcomes driven by numbers.,,,,,,,,,,,,,,,,,,,,,-2.0,Perceived as pay-pushing.,-2.0,Very little welfare.,,,,,,,,,
45127462,,,,,,,-1.0,"Some strategy exists, but overall a numbers game.",,,-2.0,Balance is poor; synergy options limited by small roster.,,,,,,,,,,,,,,,-2.0,Zero-spend players have no viable path.,,,,,,,,,,,,,Additional ‘Wu Shuang’ layer inflates stats and discourages play.
45126275,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,Packs perceived as traps; effectively cannot afford even 10-pulls without paying.,,,-2.0,Resources largely require spending.,-2.0,Monthly income barely reaches a single 10-pull; wish may not be achievable monthly without spending.,,,,,,,,,
45125956,,,,,,,,,,,,,-2.0,Feels like there are only a few usable heroes.,,,,,,,,,,,,,,,,,,,,,,,,,,,
45125599,,,Direct vs indirect damage; tanks grant 100% damage immunity; burn ignores immunity and ticks before actions.,-2.0,Healers die before acting due to pre-turn burn; immunity trivializes direct damage.,,,,,,-2.0,Burn team bypasses defensive mechanics; others underperform.,,,,,,,,,,,,,,,,,,,-2.0,Welfare is shallow; reliant on official handouts.,,,,,,,,,
45125356,,,,,,,,,-1.0,Pull scarcity ends interest in continuing.,-2.0,Balance issues persist; new heroes unlikely to fix meta.,,,,,,,,,,,,,,,,,,,-2.0,Hard to get pulls after early stages; wish frequency extremely low.,,,,,,,,,
45124584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Praises QoL: built-in speedup, discount, and one-tap claim; art is good."
45124235,,,,,,,,,,,,,,,Equipment system with one-click equip function.,,-1.0,One-click equip feels poorly implemented and inconvenient.,,,,,,,,,,,,,,,,,,,,,,,Requests a more streamlined equipment UI.
45124203,,,,,,,,,,,,,,,Equipment/hammer forging with set assembly.,,-1.0,Hard to complete sets despite many items.,-1.0,Event and forging provide meager returns.,-2.0,Dragon Boat event only gave ~20 hammers.,,,,,,,,,-2.0,Resources are one-time; daily 10-pulls no longer possible.,,,,,,,,,
45123620,,,,,,,,,-2.0,Stuck despite meeting recommended levels; no sources for key items.,,,,,Hammer-forging and tower climb; hammers lack acquisition routes.,,,,-2.0,Poor resource returns from available loops.,-2.0,Feels like a game with no ongoing content; few activities.,,,,,,,-2.0,Implied only whales can progress comfortably.,-2.0,No channels for premium pulls or hammers; events sparse.,,,,,,,,,PvE overtuned (one-shot by bosses) despite gearing.
45121026,,,,,,,,,,,-2.0,Dominant burn team led to uninstall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switching builds doesn’t refund ‘Wu Shuang’ materials.
45120736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,Resources are mostly one-time; suggests more daily outputs.,,,,,,,,,"Claims some counters to burn later, pending updates."
45013032,,,,,,,,,,,-2.0,Burn remains unnerfed and dominates modes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guild war imbalance complaints.
45119175,,,,,,,,,,,-2.0,Only Wu (burn) team is playable.,-2.0,Only one faction’s team is viable.,,,,,,,,,,,,,,,,,-2.0,Welfare is poor.,,,,,,,,,
45119113,,,,,,,,,-2.0,High star/duplicate costs and limited income block progress.,,,,,,,,,,,,,,,,,-1.0,F2P can play but at severe disadvantage due to resource scarcity.,-2.0,Resource constraints pressure spending.,-2.0,Weekly income barely funds a single 10-pull unless you skip stamina; overall resource flow is too low.,,,,,,,,,Holiday event lacked sincerity; balance issues noted.
45118852,,,,,,,,,-1.0,Resource cycle is too weak; by day 14 there’s little to do.,-1.0,Fire T0 early; balance feels off though it may taper later.,,,,,,,,,,,,,,,,,,,-1.0,Resource cycle criticized as poor.,,,,,,,,,Feels like a half-finished product with unclear operation plan.
45118037,,,,,,,,,-2.0,After a week there’s little new content.,-2.0,"Only burn team viable, even for payers.",,,,,,,,,,,,,,,-2.0,Non-paying users have poor experience.,-2.0,Perceived as a cash grab/half-finished.,,,,,,,,,,,
45117828,,,,,,,,,,,,,,,,,,,,,-2.0,Holiday event was just sign-in; no real content.,,,,,,,-2.0,Even spenders feel unrewarded and quit.,,,,,,,,,,,
45117688,True,BL/yaoi themes and CP shipping in the story.,PvP with manual-only mode; long matching; repeated matches against same players.,-2.0,Manual PvP is slow with poor matchmaking.,Hand-operated ‘School Arena’ PvP; meta emphasis on burn.,-1.0,Potential for player skill exists but hindered by balance and matchmaking.,,,-2.0,Burn team overwhelmingly dominates both PvP and PvE.,,,,,,,,,-2.0,Resources dry up after 14 days; events are very rare.,,,,,,,-2.0,Lack of free resources post day-14 creates pay pressure.,,,,,,,,,,,Recommends replacing the current ops team; suggests high player churn and AI in PvP.
45117325,,,,,,,,,,,-2.0,Burn team dominates; no balance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45117156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45116976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Describes the game as a half-finished product.
45116840,,,,,,,,,-2.0,Requires two teams but resources end after 14 days; no events or dungeons.,,,,,,,,,,,,,,,,,,,,,-2.0,No resource income post-14-day window.,,,,,,,,,
45115505,,,,,,,,,-2.0,"Without cyclic resources, progression stalls.",,,,,,,,,,,-2.0,Events/rewards during festivals are minimal.,,,,,,,,,-2.0,Holiday rewards are negligible.,,,,,,,,,
45115457,,,,,,,,,,,,,,,,,,,,,-1.0,"Holiday event lacks meaningful giveaways (e.g., no selectable hero).",,,,,,,,,-1.0,Holiday freebies considered inadequate.,,,,,,,,,
45115425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45091907,,,,,,,,,-1.0,Severe gating unless you pay for a full lineup.,-2.0,Balance adjustments frustrate; feels pay-locked to get multiple systems.,,,,,,,,,,,,,,,-2.0,Non-spenders struggle to access/clear core content due to gating.,,,,,,,,,,,,,
44282511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Requests more full-body character splash arts and information drops.
